WKT,name,description
"LINESTRING (106.6873824 -6.1048455, 106.6933905 -6.1075765, 106.6957079 -6.1097101, 106.697725 -6.1112889, 106.6953003 -6.1132731, 106.6927039 -6.1135505, 106.6904723 -6.1139667, 106.6887557 -6.1146494, 106.6894423 -6.116527, 106.6894423 -6.1185752, 106.6897856 -6.120282, 106.6887557 -6.1226716, 106.6877257 -6.124037, 106.6873824 -6.1264266, 106.6873824 -6.1281334, 106.6878973 -6.1301815, 106.6892706 -6.1318883, 106.6908156 -6.1332538, 106.6911589 -6.1344485, 106.6915022 -6.136326, 106.6908156 -6.1387154, 106.689099 -6.1399102, 106.688069 -6.1422997, 106.6868674 -6.143153, 106.6866957 -6.1446891, 106.6866957 -6.1472492, 106.6872107 -6.1492973, 106.688069 -6.1527108, 106.6882407 -6.1554415, 106.6877257 -6.1612443, 106.6894423 -6.161415, 106.6892706 -6.1641457, 106.689099 -6.1672178, 106.6887557 -6.1690951, 106.688584 -6.1714844, 106.6892706 -6.1731911, 106.6909873 -6.1733618, 106.6927039 -6.1737031, 106.6939055 -6.1737031, 106.6943986 -6.17461, 106.6958577 -6.174866, 106.6970594 -6.1752073, 106.6969735 -6.1760606, 106.6984326 -6.1766579, 106.6994626 -6.1769993, 106.7010076 -6.1775113, 106.7022092 -6.1780233, 106.7037542 -6.1785353, 106.7052991 -6.1792179, 106.7070157 -6.1800712, 106.707874 -6.1806685, 106.7090757 -6.1812659, 106.7106206 -6.1822045, 106.7117364 -6.1830578, 106.7133672 -6.1843378, 106.7152555 -6.1857031, 106.7169721 -6.1870684, 106.7168004 -6.188775, 106.7165429 -6.190311, 106.7167146 -6.1920176, 106.7172296 -6.1934682, 106.7187745 -6.1925295, 106.7198045 -6.1921029, 106.7215211 -6.1915909, 106.7227227 -6.1914202, 106.7238385 -6.1915909, 106.7243535 -6.1927002, 106.7242677 -6.1942361, 106.7241819 -6.1963694, 106.7244393 -6.1974786, 106.7234952 -6.1981613, 106.7237527 -6.2019157, 106.724096 -6.2060968, 106.7239244 -6.2074621, 106.7232377 -6.2088273, 106.7217786 -6.2093393, 106.720577 -6.2096806, 106.7198903 -6.2110458, 106.7198045 -6.212411, 106.7199762 -6.2141176, 106.7188604 -6.2144589, 106.7187745 -6.2157387, 106.7180879 -6.2174453, 106.7174012 -6.2194078, 106.7175729 -6.2215409, 106.7175729 -6.2233327, 106.7174871 -6.22393, 106.7181737 -6.224186, 106.7198045 -6.2242713, 106.7221219 -6.2242713, 106.7372281 -6.22393, 106.7375714 -6.2248686, 106.7392881 -6.2253805, 106.7404039 -6.2262338, 106.7401464 -6.2275136, 106.7428929 -6.2271723, 106.7433221 -6.2281962, 106.7443521 -6.2289641, 106.7440087 -6.229988, 106.7452962 -6.2309266, 106.7446096 -6.2322064, 106.7448671 -6.2345102, 106.7441804 -6.2357047, 106.7450387 -6.2362166, 106.7466695 -6.2362166, 106.7472703 -6.2374965, 106.7476995 -6.2385203, 106.7482144 -6.2392882, 106.7487294 -6.2403974, 106.7482144 -6.241336, 106.7472703 -6.2423598, 106.7468412 -6.2441516, 106.7468412 -6.2452608, 106.7464978 -6.2476497, 106.7475278 -6.2489296, 106.7480428 -6.2504653, 106.7495877 -6.2500387, 106.7513044 -6.250124, 106.7526776 -6.2499534, 106.7537076 -6.2520864, 106.7538369 -6.2535369, 106.7542211 -6.254949, 106.7550335 -6.2559194, 106.7540161 -6.2559575, 106.7538444 -6.2569813, 106.7540161 -6.2579198, 106.7542736 -6.2588583, 106.7534153 -6.2593702, 106.7524712 -6.2600528, 106.751527 -6.2607353, 106.7517845 -6.2617592, 106.7533295 -6.2626123, 106.7553894 -6.2620151, 106.7563335 -6.2621004, 106.7556469 -6.2626123, 106.7549428 -6.2634439, 106.7536044 -6.2642519, 106.7525315 -6.2646358, 106.7527461 -6.265489, 106.7531753 -6.2663848, 106.7535615 -6.2670674, 106.7539906 -6.2677072, 106.7532611 -6.2686884, 106.7527461 -6.2693283, 106.750257 -6.2719731, 106.7506862 -6.272357, 106.7510942 -6.272382, 106.7514804 -6.2727872, 106.7515019 -6.2734484, 106.7515877 -6.2741736, 106.7516306 -6.2746002, 106.7524031 -6.2746002, 106.7531756 -6.2745149, 106.7559651 -6.2743869, 106.7567804 -6.2743229, 106.7568663 -6.2741096, 106.7571667 -6.2743869, 106.7572311 -6.2747922, 106.7573169 -6.2753254, 106.7572096 -6.275816, 106.7571881 -6.2763919, 106.7572525 -6.2769464, 106.7572525 -6.2774583, 106.7572525 -6.2777996, 106.7578533 -6.2779702, 106.75854 -6.2780129, 106.7592266 -6.2780555, 106.7598918 -6.2780129, 106.7602995 -6.2779275, 106.7610505 -6.2778422, 106.7617586 -6.2778422, 106.762059 -6.2779062, 106.7621449 -6.2783541, 106.7620161 -6.278738, 106.7619732 -6.2792286, 106.7606857 -6.2846888, 106.761587 -6.2849661, 106.7618445 -6.2849661, 106.7619517 -6.2851154, 106.7624024 -6.285286, 106.764119 -6.2856273, 106.764119 -6.2862245, 106.764591 -6.2863098, 106.7652777 -6.2863524, 106.7657068 -6.2863098, 106.7661145 -6.2863524, 106.7662433 -6.2865017, 106.766372 -6.2869923, 106.7667368 -6.2871629, 106.7669943 -6.2879094, 106.7673376 -6.2884, 106.7672303 -6.2886559, 106.7666295 -6.2888052, 106.7660716 -6.2889545, 106.766136 -6.2893598, 106.7664149 -6.2893811, 106.7664793 -6.2901702, 106.7673376 -6.2915993, 106.7678097 -6.2915993, 106.7681745 -6.2917699, 106.7680672 -6.2920258, 106.7675737 -6.2923671, 106.7682603 -6.2931989, 106.7672518 -6.2949051, 106.767402 -6.2956303, 106.7681316 -6.2959502, 106.7687109 -6.2959716, 106.7693117 -6.2957583, 106.7698052 -6.2955237, 106.7702559 -6.2960355, 106.7699984 -6.2963555, 106.769698 -6.296974, 106.7698696 -6.2975925, 106.7702129 -6.2978058, 106.7705777 -6.2973792, 106.7708567 -6.2975285, 106.7708996 -6.2983603, 106.7714575 -6.2991708, 106.773217 -6.298275, 106.7754915 -6.29964, 106.7734316 -6.299512, 106.7723587 -6.2991068, 106.7720134 -6.2991726, 106.7715397 -6.2994221, 106.7717758 -6.2996994, 106.7723551 -6.2999553, 106.7731061 -6.3011071, 106.7731276 -6.3016189, 106.7725053 -6.3015976, 106.7718187 -6.3015763, 106.7709604 -6.3018535, 106.7709175 -6.3021735, 106.7711106 -6.3026, 106.7712393 -6.3029839, 106.7716256 -6.3032825, 106.7721405 -6.3031119, 106.7725053 -6.3029839, 106.7731061 -6.3029413, 106.7735353 -6.3031545, 106.7734495 -6.3036238, 106.773192 -6.303965, 106.7729774 -6.3043916, 106.7729345 -6.3046902, 106.7733851 -6.3048181, 106.7738142 -6.3043063, 106.7740932 -6.3036877, 106.774458 -6.3033678, 106.7748442 -6.3032612, 106.7752948 -6.3036238, 106.7756381 -6.3041356, 106.7753807 -6.3045195, 106.7748228 -6.3047541, 106.7749515 -6.305266, 106.7752519 -6.3056926, 106.7754021 -6.3060338, 106.7751661 -6.3061831, 106.7747369 -6.3062258, 106.7742649 -6.3063537, 106.7739215 -6.3066097, 106.7739001 -6.3069509, 106.7743936 -6.3073561, 106.7747369 -6.3079533, 106.7750159 -6.3083159, 106.7748228 -6.3086785, 106.7744365 -6.3089131, 106.7738786 -6.3091263, 106.7734495 -6.3094463, 106.7733636 -6.3097875, 106.7737928 -6.3100008, 106.774458 -6.3102141, 106.7750373 -6.3103207, 106.7752734 -6.3106619, 106.7749086 -6.3109179, 106.7744794 -6.3112591, 106.7743507 -6.3116217, 106.7746511 -6.3120696, 106.7750373 -6.3122828, 106.7753163 -6.3118563, 106.7758098 -6.3117283, 106.7763677 -6.3117283, 106.7766681 -6.3120056, 106.7765179 -6.3124108, 106.7764965 -6.313008, 106.7764965 -6.3134559, 106.7766467 -6.3142023, 106.7766896 -6.3148421, 106.7768183 -6.3151194, 106.7770114 -6.3153753, 106.7775264 -6.315354, 106.7781702 -6.3155459, 106.7787495 -6.3156739, 106.7793932 -6.3159298, 106.7797795 -6.3161005, 106.7798214 -6.3164876, 106.7814512 -6.3159362, 106.7991752 -6.3155097, 106.8084449 -6.3141447, 106.8070716 -6.3226757, 106.8012351 -6.3318889, 106.7984886 -6.341102, 106.7929954 -6.34895, 106.7926521 -6.3573097, 106.793682 -6.3618308, 106.7950553 -6.3643046, 106.7993469 -6.3648164, 106.8032951 -6.3636222, 106.8081016 -6.3646458, 106.8129081 -6.3619161, 106.8149681 -6.3550919, 106.8225212 -6.3557743, 106.8297309 -6.3557743, 106.8348808 -6.3550919, 106.8348808 -6.3523622, 106.8396873 -6.3509973, 106.838314 -6.3475852, 106.8403739 -6.3434905, 106.8375415 -6.3429787, 106.8369407 -6.3445142, 106.8358539 -6.3448153, 106.8353389 -6.3439623, 106.8361972 -6.3424268, 106.8375705 -6.3414031, 106.8385147 -6.3412325, 106.8390296 -6.3424268, 106.839888 -6.3424268, 106.8412612 -6.3417443, 106.8420337 -6.3417443, 106.8440078 -6.341659, 106.8455528 -6.3417443, 106.8469261 -6.3396117, 106.8468402 -6.3379909, 106.8485569 -6.3372231, 106.8494152 -6.3359435, 106.850016 -6.3360288, 106.8501018 -6.3369672, 106.8513893 -6.3364554, 106.8520759 -6.3373084, 106.8518995 -6.3387373, 106.8505407 -6.3390816, 106.8499808 -6.3407611, 106.8516974 -6.3414435, 106.8522124 -6.3428084, 106.853929 -6.3428084, 106.854444 -6.3441733, 106.8542723 -6.3463912, 106.8559889 -6.3470736, 106.8565039 -6.3494622, 106.8558172 -6.3516801, 106.8580488 -6.3530449, 106.8604521 -6.3540686, 106.8618254 -6.3571395, 106.864057 -6.3557746, 106.8656019 -6.3559452, 106.8683485 -6.353898, 106.8707518 -6.3527037, 106.8724684 -6.354751, 106.87367 -6.3567983, 106.8728117 -6.3579925, 106.8716745 -6.3596133, 106.8722967 -6.361234, 106.8740133 -6.3610634, 106.8747429 -6.3615965, 106.8755583 -6.3615752, 106.8771033 -6.3615752, 106.877493 -6.3610369, 106.8783976 -6.3610104, 106.8788303 -6.3610691, 106.8797761 -6.3629752, 106.8836403 -6.3670991, 106.8917949 -6.3703072, 106.9020946 -6.3696248, 106.9062144 -6.3607534, 106.9137676 -6.3628007, 106.9144542 -6.3552941, 106.9144542 -6.350517, 106.9178874 -6.3423278, 106.9199474 -6.3307261, 106.920634 -6.323219, 106.9220073 -6.3143469, 106.9220073 -6.3034271, 106.9151408 -6.2972846, 106.9123943 -6.291142, 106.908961 -6.2836344, 106.9082744 -6.2768091, 106.9062144 -6.2699838, 106.9041545 -6.2604282, 106.9096477 -6.2563328, 106.9165141 -6.2563328, 106.9192607 -6.2481421, 106.9295604 -6.2549677, 106.9371135 -6.2529201, 106.9453532 -6.2508724, 106.94398 -6.2413164, 106.9453532 -6.2317602, 106.9480998 -6.2235691, 106.9542796 -6.2167431, 106.9618327 -6.2126474, 106.9673259 -6.2030908, 106.9686992 -6.1935339, 106.9735057 -6.1894381, 106.9735057 -6.1805637, 106.9721324 -6.1675931, 106.9714458 -6.1559875, 106.9714458 -6.1457471, 106.9714458 -6.1355065, 106.9707591 -6.1225349, 106.9714458 -6.1136593, 106.9728191 -6.1081974, 106.9721324 -6.0993216, 106.9645793 -6.0911284, 106.94398 -6.0945422, 106.9288738 -6.0959078, 106.9247539 -6.0808868, 106.9007213 -6.0808868, 106.9000346 -6.0877145, 106.8890483 -6.0931767, 106.878062 -6.0972733, 106.8622691 -6.1081974, 106.8499095 -6.1163903, 106.8368633 -6.1204867, 106.8272502 -6.114342, 106.8169505 -6.1150248, 106.8107707 -6.1191212, 106.8080241 -6.1102456, 106.802531 -6.097956, 106.7956645 -6.0965905, 106.790858 -6.0986388, 106.7901714 -6.1061491, 106.7784984 -6.1000043, 106.7654521 -6.1013698, 106.7489726 -6.1013698, 106.7565257 -6.0849834, 106.7544658 -6.0713277, 106.7455394 -6.0795212, 106.7393596 -6.0856662, 106.7256267 -6.0877145, 106.715327 -6.0918112, 106.7064006 -6.0959078, 106.6947276 -6.0972733, 106.6864879 -6.0965905, 106.6873824 -6.1048455)",Line 1,
